Trade #,Type,Date and time,Signal,Price AUD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
300,Entry long,2025-03-11 14:00:00,Long,1.7388,1000,1738.8,-2.36,-0.22,1.46,0.13,-2.31,-0.21,171.3,17.13
301,Exit short,2025-03-12 16:00:00,TP,1.7298,1000,1733.4,2.17,0.20,2.22,0.20,-1.18,-0.11,173.47,17.35
301,Entry short,2025-03-11 18:00:00,Short,1.7334,1000,1733.4,2.17,0.20,2.22,0.20,-1.18,-0.11,173.47,17.35
302,Exit short,2025-03-12 18:00:00,TP,1.725,1000,1728.6,2.17,0.20,2.22,0.20,-0.05,0.00,175.64,17.56
302,Entry short,2025-03-12 18:00:00,Short,1.7286,1000,1728.6,2.17,0.20,2.22,0.20,-0.05,0.00,175.64,17.56
303,Exit long,2025-03-14 01:00:00,SL,1.725,1000,1728.6,-2.36,-0.22,0.33,0.03,-2.31,-0.21,173.28,17.33
303,Entry long,2025-03-13 17:00:00,Long,1.7286,1000,1728.6,-2.36,-0.22,0.33,0.03,-2.31,-0.21,173.28,17.33
304,Exit long,2025-03-14 12:00:00,SL,1.7244,1000,1728,-2.36,-0.22,0,0.00,-2.31,-0.21,170.91,17.09
304,Entry long,2025-03-14 10:00:00,Long,1.728,1000,1728,-2.36,-0.22,0,0.00,-2.31,-0.21,170.91,17.09
305,Exit short,2025-03-17 07:00:00,TP,1.7172,1000,1720.8,2.18,0.20,2.23,0.20,-0.05,0.00,173.09,17.31
305,Entry short,2025-03-14 13:00:00,Short,1.7208,1000,1720.8,2.18,0.20,2.23,0.20,-0.05,0.00,173.09,17.31
306,Exit short,2025-03-17 17:00:00,TP,1.71,1000,1713.6,2.18,0.20,2.23,0.21,-0.05,0.00,175.27,17.53
306,Entry short,2025-03-17 16:00:00,Short,1.7136,1000,1713.6,2.18,0.20,2.23,0.21,-0.05,0.00,175.27,17.53
307,Exit long,2025-03-18 17:00:00,TP,1.7208,1000,1717.2,2.2,0.20,2.25,0.21,-0.05,0.00,177.47,17.75
307,Entry long,2025-03-18 14:00:00,Long,1.7172,1000,1717.2,2.2,0.20,2.25,0.21,-0.05,0.00,177.47,17.75
308,Exit long,2025-03-19 15:00:00,SL,1.719,1000,1722.6,-2.39,-0.22,0,0.00,-2.34,-0.21,175.08,17.51
308,Entry long,2025-03-19 09:00:00,Long,1.7226,1000,1722.6,-2.39,-0.22,0,0.00,-2.34,-0.21,175.08,17.51
