Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
783,Entry short,2023-12-08 13:00:00,Short,1.0772,1000,1077.2,1.5,0.14,2.51,0.23,-0.05,0.00,1159.31,115.93
784,Exit long,2023-12-08 16:00:00,Close entry(s) order Long,1.076,1000,1075.6,0.3,0.03,1.15,0.11,-0.05,0.00,1159.61,115.96
784,Entry long,2023-12-08 15:00:00,Long,1.0756,1000,1075.6,0.3,0.03,1.15,0.11,-0.05,0.00,1159.61,115.96
785,Exit short,2023-12-08 20:00:00,Close entry(s) order Short,1.0756,1000,1076,0.3,0.03,1.15,0.11,-0.05,0.00,1159.92,115.99
785,Entry short,2023-12-08 16:00:00,Short,1.076,1000,1076,0.3,0.03,1.15,0.11,-0.05,0.00,1159.92,115.99
786,Exit long,2023-12-11 07:00:00,Close entry(s) order Long,1.0764,1000,1075.6,0.7,0.07,1.55,0.14,-0.05,0.00,1160.62,116.06
786,Entry long,2023-12-08 20:00:00,Long,1.0756,1000,1075.6,0.7,0.07,1.55,0.14,-0.05,0.00,1160.62,116.06
787,Exit short,2023-12-11 10:00:00,Close entry(s) order Short,1.0764,1000,1076.4,-0.1,-0.01,0.75,0.07,-0.61,-0.06,1160.52,116.05
787,Entry short,2023-12-11 07:00:00,Short,1.0764,1000,1076.4,-0.1,-0.01,0.75,0.07,-0.61,-0.06,1160.52,116.05
788,Exit long,2023-12-11 14:00:00,Close entry(s) order Long,1.0764,1000,1076.4,-0.1,-0.01,0.75,0.07,-0.05,0.00,1160.42,116.04
788,Entry long,2023-12-11 10:00:00,Long,1.0764,1000,1076.4,-0.1,-0.01,0.75,0.07,-0.05,0.00,1160.42,116.04
789,Exit short,2023-12-11 18:00:00,Close entry(s) order Short,1.0756,1000,1076.4,0.7,0.07,1.94,0.18,-0.05,0.00,1161.12,116.11
789,Entry short,2023-12-11 14:00:00,Short,1.0764,1000,1076.4,0.7,0.07,1.94,0.18,-0.05,0.00,1161.12,116.11
790,Exit long,2023-12-12 13:00:00,Close entry(s) order Long,1.0792,1000,1075.6,3.5,0.33,4.35,0.40,-0.05,0.00,1164.62,116.46
790,Entry long,2023-12-11 18:00:00,Long,1.0756,1000,1075.6,3.5,0.33,4.35,0.40,-0.05,0.00,1164.62,116.46
791,Exit short,2023-12-12 16:00:00,Close entry(s) order Short,1.0784,1000,1079.2,0.7,0.06,1.55,0.14,-0.05,0.00,1165.32,116.53
791,Entry short,2023-12-12 13:00:00,Short,1.0792,1000,1079.2,0.7,0.06,1.55,0.14,-0.05,0.00,1165.32,116.53
792,Exit long,2023-12-13 06:00:00,Close entry(s) order Long,1.0788,1000,1078.4,0.3,0.03,1.39,0.13,-0.05,0.00,1165.62,116.56
792,Entry long,2023-12-12 16:00:00,Long,1.0784,1000,1078.4,0.3,0.03,1.39,0.13,-0.05,0.00,1165.62,116.56
793,Exit short,2023-12-13 13:00:00,Close entry(s) order Short,1.0788,1000,1078.8,-0.1,-0.01,0.75,0.07,-0.18,-0.02,1165.52,116.55
793,Entry short,2023-12-13 06:00:00,Short,1.0788,1000,1078.8,-0.1,-0.01,0.75,0.07,-0.18,-0.02,1165.52,116.55
794,Exit long,2023-12-13 17:00:00,Close entry(s) order Long,1.0792,1000,1078.8,0.3,0.03,1.15,0.11,-0.05,0.00,1165.82,116.58
794,Entry long,2023-12-13 13:00:00,Long,1.0788,1000,1078.8,0.3,0.03,1.15,0.11,-0.05,0.00,1165.82,116.58
795,Exit short,2023-12-13 19:00:00,Close entry(s) order Short,1.0796,1000,1079.2,-0.5,-0.05,0.59,0.05,-0.45,-0.04,1165.32,116.53
795,Entry short,2023-12-13 17:00:00,Short,1.0792,1000,1079.2,-0.5,-0.05,0.59,0.05,-0.45,-0.04,1165.32,116.53
796,Exit long,2023-12-14 00:00:00,Close entry(s) order Long,1.088,1000,1080.4,7.5,0.69,7.95,0.74,-0.05,0.00,1172.82,117.28
796,Entry long,2023-12-13 19:00:00,Long,1.0804,1000,1080.4,7.5,0.69,7.95,0.74,-0.05,0.00,1172.82,117.28
